values,
1902.619418,115065
1801.587905,115066
1702.124353,115067
1618.37278,115068
1559.896476,115069
1529.097114,115070
1522.067363,115071
1528.285742,115072
1536.005911,115073
1531.331906,115074
1505.280292,115075
1453.024808,115076
1377.133911,115077
1285.204765,115078
1189.009766,115079
1101.31778,115080
1030.477449,115081
986.4070191,115082
968.3241861,115083
974.1793047,115084
998.3902953,115085
1034.81364,115086
1077.97574,115087
1128.578566,115088
1190.403697,115089
1271.209695,115090
1379.73334,115091
1521.748165,115092
1697.44525,115093
1898.958378,115094
2110.655298,115095
2310.130147,115096
2471.830757,115097
2572.806882,115098
2595.671868,115099
2533.81001,115100
2392.501649,115101
2188.359598,115102
1947.685795,115103
1700.560622,115104
1476.741926,115105
1300.015397,115106
1185.332036,115107
1138.128279,115108
1154.142938,115109
1223.243219,115110
1331.352447,115111
1465.099805,115112
1613.457485,115113
1768.895525,115114
1928.059477,115115
2089.67855,115116
2253.28197,115117
2417.073843,115118
2576.442424,115119
2723.874689,115120
2851.264633,115121
2949.507217,115122
3012.209951,115123
3037.203453,115124
3026.695643,115125
2987.566046,115126
2926.276403,115127
2854.744355,115128
2781.061005,115129
2713.618552,115130
2659.251935,115131
2622.792781,115132
2605.055433,115133
2607.133078,115134
2628.129644,115135
2666.669052,115136
2722.153559,115137
2793.175194,115138
2871.090518,115139
2950.310365,115140
3018.407998,115141
3063.845755,115142
3079.190396,115143
3059.538058,115144
3006.876945,115145
2929.069784,115146
2839.688111,115147
2753.489928,115148
2705.892829,115149
2655.877367,115150
2619.685511,115151
2592.030165,115152
2559.365505,115153
2504.984518,115154
2414.089544,115155
2279.384294,115156
2103.394745,115157
1900.072702,115158
1690.452185,115159
1499.779058,115160
1350.379644,115161
1257.176338,115162
1225.17394,115163
1247.38389,115164
1309.000933,115165
1389.105054,115166
1467.801368,115167
1529.464138,115168
1566.407,115169
1578.881826,115170
1574.619555,115171
1563.562746,115172
1556.207081,115173
1557.78152,115174
1568.747708,115175
1584.070373,115176
1594.901281,115177
1593.483019,115178
1574.652065,115179
1538.90341,115180
1492.72649,115181
1445.854398,115182
1430.112088,115183
1445.670237,115184
1518.402186,115185
1649.657438,115186
1831.597574,115187
2049.845784,115188
2284.011824,115189
2508.494999,115190
2731.417007,115191
2870.316245,115192
2945.141639,115193
2953.298998,115194
2902.362119,115195
2806.464111,115196
2682.532029,115197
2548.487572,115198
2418.692394,115199
2302.948121,115200
2205.430682,115201
2126.793346,115202
2063.533552,115203
2011.847225,115204
1968.44008,115205
1931.061113,115206
1899.427954,115207
1875.044394,115208
1859.408882,115209
1854.379104,115210
1861.262162,115211
1880.912642,115212
1914.11051,115213
1961.903347,115214
2027.250966,115215
2111.703354,115216
2215.372607,115217
2338.679148,115218
2476.4566,115219
2621.20082,115220
2762.60947,115221
2888.364913,115222
2986.099285,115223
3046.092723,115224
3063.065838,115225
3038.091719,115226
2978.45088,115227
2896.308507,115228
2806.578756,115229
2717.791111,115230
2641.012473,115231
2575.636919,115232
2518.193187,115233
2461.860369,115234
2397.627828,115235
2325.785793,115236
2241.114588,115237
2155.197359,115238
2080.20663,115239
2031.665884,115240
2024.545488,115241
2069.684128,115242
2167.360241,115243
2308.129761,115244
2471.914741,115245
2632.893685,115246
2762.260915,115247
2836.161269,115248
2839.497521,115249
2769.292554,115250
2635.772218,115251
2460.361433,115252
2271.656826,115253
2099.625658,115254
1970.313758,115255
1900.820814,115256
1897.983601,115257
1955.765243,115258
2060.474737,115259
2193.273141,115260
2333.896378,115261
2466.937443,115262
2582.534802,115263
2678.950162,115264
2758.633559,115265
2827.421265,115266
2892.236476,115267
2954.518789,115268
3011.496042,115269
3057.126602,115270
3079.387335,115271
3068.001877,115272
3014.246821,115273
2915.454546,115274
2774.895627,115275
2603.617241,115276
2415.439627,115277
2227.800727,115278
2054.869927,115279
1908.074457,115280
1791.130206,115281
1703.11046,115282
1636.971572,115283
1584.622715,115284
1537.941298,115285
1491.77803,115286
1445.547673,115287
1401.9364,115288
1367.521033,115289
1348.35842,115290
1349.467026,115291
1372.973704,115292
1416.116591,115293
1473.32198,115294
1537.302256,115295
1600.70694,115296
1658.401078,115297
1707.385705,115298
1749.737926,115299
1789.127951,115300
1830.973681,115301
1892.110659,115302
1998.570423,115303
2163.29991,115304
2379.225223,115305
2636.278985,115306
2918.915523,115307
3205.689189,115308
3471.185501,115309
3689.859115,115310
3837.610298,115311
3899.872356,115312
3872.63583,115313
3760.192263,115314
3579.337884,115315
3350.551641,115316
3096.496616,115317
2836.831703,115318
2585.284936,115319
2348.875503,115320
2129.43304,115321
1925.423703,115322
1734.487536,115323
1557.992763,115324
1400.489368,115325
1269.981565,115326
1177.178557,115327
1131.560381,115328
1139.225862,115329
1199.500747,115330
1305.2443,115331
1441.599575,115332
1590.065054,115333
1731.215099,115334
1849.400074,115335
1936.357551,115336
1992.380065,115337
2026.142023,115338
2052.145671,115339
2085.351015,115340
2137.448157,115341
2212.63326,115342
2305.585904,115343
2402.306442,115344
2481.846445,115345
2521.237402,115346
2518.67548,115347
2450.920516,115348
2290.413851,115349
2141.257867,115350
1978.01684,115351
1826.652175,115352
1711.022851,115353
1646.846961,115354
1639.052953,115355
1681.827677,115356
1760.907112,115357
1858.95467,115358
1958.045788,115359
2045.726001,115360
2114.88211,115361
2164.867585,115362
2199.787563,115363
2224.869408,115364
2244.979007,115365
2246.684829,115366
2236.746498,115367
2194.555744,115368
2115.987082,115369
1998.676692,115370
1847.034207,115371
1672.565445,115372
1494.327028,115373
1336.659916,115374
1223.034746,115375
1171.952514,115376
1192.656848,115377
1283.527526,115378
1430.581871,115379
1613.273052,115380
1806.559115,115381
1986.1717,115382
2134.212708,115383
2235.981355,115384
2290.074832,115385
2296.520279,115386
2262.450615,115387
2196.569943,115388
2106.884005,115389
2000.877979,115390
1883.250282,115391
1760.097368,115392
1637.275507,115393
1521.972361,115394
1422.96928,115395
1345.589953,115396
1299.650829,115397
1285.168554,115398
1301.696588,115399
1344.353762,115400
1402.39751,115401
1464.103913,115402
1516.717098,115403
1550.460997,115404
1560.002979,115405
1544.484529,115406
1509.413766,115407
1462.197455,115408
1412.428007,115409
1367.364476,115410
1332.852617,115411
1310.636177,115412
1299.792128,115413
1298.083928,115414
1302.451322,115415
1309.428306,115416
1318.222765,115417
1328.982214,115418
1342.952302,115419
1361.734092,115420
1410.590826,115421
1475.983155,115422
1582.342901,115423
1726.443629,115424
1905.328038,115425
2111.655219,115426
2333.806897,115427
2556.751644,115428
2761.42097,115429
2930.004317,115430
3048.702176,115431
3107.653543,115432
3105.926029,115433
3050.000592,115434
2952.598491,115435
2817.354652,115436
2693.094389,115437
2579.404262,115438
2486.89519,115439
2419.97697,115440
2375.070965,115441
2345.280497,115442
2320.314766,115443
2291.342904,115444
2251.866082,115445
2200.128974,115446
2139.366212,115447
2074.261002,115448
2012.761141,115449
1960.43398,115450
1919.399787,115451
1888.261664,115452
1860.561492,115453
1827.503888,115454
1779.608687,115455
1709.887671,115456
1616.200425,115457
1502.411119,115458
1379.213069,115459
1260.230423,115460
1161.311121,115461
1095.582237,115462
1069.158904,115463
1082.448662,115464
1127.062148,115465
1189.907169,115466
1254.841756,115467
1306.934058,115468
1335.170876,115469
1336.604428,115470
1315.034257,115471
1282.411837,115472
1254.04621,115473
1245.623522,115474
1267.795427,115475
1333.460022,115476
1411.828062,115477
1502.324478,115478
1594.710384,115479
1678.732335,115480
1746.552096,115481
1796.855798,115482
1834.419089,115483
1870.075585,115484
1914.236792,115485
1975.793017,115486
2056.447324,115487
2150.261353,115488
2245.199925,115489
2324.682982,115490
2374.749746,115491
2385.759821,115492
2357.640697,115493
2299.278779,115494
2229.408069,115495
2162.688821,115496
2120.519651,115497
2114.595752,115498
2147.818833,115499
2212.681745,115500
2293.582459,115501
2370.972888,115502
2426.66142,115503
2448.604778,115504
2434.174421,115505
2390.654418,115506
2334.153734,115507
2284.606145,115508
2261.164441,115509
2276.951183,115510
2335.631271,115511
2430.774696,115512
2547.26668,115513
2665.081363,115514
2765.045099,115515
2832.342181,115516
2857.753465,115517
2844.203468,115518
2798.799765,115519
2735.90688,115520
2670.592248,115521
2615.043844,115522
2576.549025,115523
2555.081772,115524
2545.467448,115525
2539.463686,115526
2528.045595,115527
2504.970695,115528
2469.778664,115529
2426.146504,115530
2384.418494,115531
2357.153173,115532
2358.080504,115533
2396.464315,115534
2475.949902,115535
2590.660417,115536
2726.425326,115537
2862.773431,115538
2975.914899,115539
3042.631739,115540
3047.084465,115541
2981.615315,115542
2849.106502,115543
2663.226246,115544
2446.040639,115545
2224.101612,115546
2024.621641,115547
1869.392284,115548
1772.152296,115549
1736.354791,115550
1728.880308,115551
1788.0868,115552
1865.52951,115553
1942.267653,115554
2002.565237,115555
2037.011891,115556
2044.012171,115557
2027.581352,115558
1997.007747,115559
1963.142322,115560
1934.384096,115561
1916.367934,115562
1909.197744,115563
1909.311352,115564
1909.878152,115565
1905.708084,115566
1884.877121,115567
1848.955141,115568
1791.939327,115569
1718.152247,115570
1632.938893,115571
1545.389605,115572
1465.73209,115573
1404.051213,115574
1369.312105,115575
1369.230083,115576
1407.460483,115577
1483.508156,115578
1592.723084,115579
1724.81212,115580
1865.336627,115581
1996.071987,115582
2098.711478,115583
2155.460133,115584
2154.097461,115585
2087.71571,115586
1958.556212,115587
1776.435392,115588
1558.769225,115589
1327.292749,115590
1104.807778,115591
912.2579239,115592
765.3101888,115593
671.9091661,115594
631.6207926,115595
637.3360068,115596
677.2611031,115597
736.6380539,115598
841.7948454,115599
958.6969629,115600
1123.510911,115601
1330.891926,115602
1578.71251,115603
1861.468348,115604
2164.385068,115605
2463.436157,115606
2727.318188,115607
2922.467918,115608
3023.286306,115609
3016.482128,115610
2907.486175,115611
2719.693128,115612
2491.325814,115613
2267.188825,115614
2088.65961,115615
1987.449904,115616
1975.989458,115617
2065.841729,115618
2161.667484,115619
2239.069768,115620
2257.907321,115621
2185.480064,115622
2006.143375,115623
1728.329958,115624
1384.120983,115625
1021.493152,115626
694.2965022,115627
449.9550951,115628
322.8448515,115629
320.418525,115630
431.2594356,115631
621.7701065,115632
849.5897353,115633
1072.188171,115634
1296.554729,115635
1481.897007,115636
1672.006849,115637
1875.602563,115638
2109.562105,115639
2383.688414,115640
2690.403533,115641
3003.819421,115642
3257.75204,115643
3456.200482,115644
3532.65462,115645
3465.816364,115646
3260.990498,115647
2951.030669,115648
2588.840632,115649
2285.488714,115650
2001.130472,115651
1825.259152,115652
1772.504232,115653
1828.4691,115654
1956.88538,115655
2110.622438,115656
2242.049938,115657
2318.258776,115658
2325.613529,115659
2273.756607,115660
2190.44181,115661
2112.367702,115662
2074.905733,115663
2101.264234,115664
2195.937894,115665
2343.912253,115666
2530.75624,115667
2710.221724,115668
2880.004627,115669
2994.720006,115670
3060.098874,115671
3085.352828,115672
3087.510193,115673
3087.139616,115674
3071.04443,115675
3097.822509,115676
3128.085654,115677
3143.217491,115678
3120.85706,115679
3043.019745,115680
2898.23511,115681
2699.818119,115682
2465.308425,115683
2224.16668,115684
2008.747444,115685
1846.17378,115686
1751.243195,115687
1724.83714,115688
1752.494468,115689
1809.204222,115690
1866.47522,115691
1900.602582,115692
1897.409883,115693
1856.86518,115694
1791.340282,115695
1723.61396,115696
1678.460335,115697
1675.993403,115698
1727.453008,115699
1830.286523,115700
1968.09681,115701
2116.022856,115702
2247.137204,115703
2335.616814,115704
2366.901449,115705
2337.922377,115706
2259.56828,115707
2152.130475,115708
2041.982931,115709
1953.76516,115710
1906.474232,115711
1906.891478,115712
1951.196852,115713
2024.749268,115714
2107.223789,115715
2177.18447,115716
2216.715437,115717
2215.497174,115718
2171.831827,115719
2092.41601,115720
1968.761837,115721
1884.693641,115722
1837.551882,115723
1838.938251,115724
1894.634086,115725
2002.140823,115726
2151.3028,115727
2326.770552,115728
2510.816516,115729
2687.74488,115730
2845.290861,115731
2978.727531,115732
3087.838465,115733
3177.188893,115734
3246.914604,115735
3299.485716,115736
3329.758014,115737
3317.103688,115738
3261.119013,115739
3140.844494,115740
2955.614176,115741
2710.816752,115742
2421.877982,115743
2113.864573,115744
1913.420232,115745
1656.036432,115746
1467.026417,115747
1361.091448,115748
1338.808262,115749
1387.119628,115750
1483.753337,115751
1599.546208,115752
1709.015068,115753
1791.765611,115754
1838.7085,115755
1851.484498,115756
1840.847425,115757
1823.242346,115758
1814.536013,115759
1826.416503,115760
1863.767984,115761
1922.677242,115762
1993.332985,115763
2063.403054,115764
2121.472988,115765
2160.370869,115766
2180.374977,115767
2187.657607,115768
2193.057649,115769
2209.494755,115770
2245.88568,115771
2306.947172,115772
2389.388856,115773
2483.072377,115774
2573.592759,115775
2645.095953,115776
2685.121441,115777
2688.490038,115778
2657.289471,115779
2604.134784,115780
2546.404182,115781
2502.083973,115782
2488.17979,115783
2513.079386,115784
2576.750859,115785
2670.599255,115786
2779.159706,115787
2884.409745,115788
2969.494519,115789
3023.446191,115790
3043.118593,115791
3031.565355,115792
3001.003036,115793
2963.750911,115794
2932.193392,115795
2916.582198,115796
2920.592226,115797
2942.952187,115798
2977.21529,115799
3014.816377,115800
3046.606451,115801
3066.870303,115802
3072.419535,115803
3066.818629,115804
3052.101839,115805
3033.229638,115806
3010.804004,115807
2982.595359,115808
2943.500769,115809
2885.614162,115810
2800.994722,115811
2688.481266,115812
2576.288211,115813
2411.247964,115814
2237.823131,115815
2070.453079,115816
1924.926274,115817
1813.385403,115818
1741.896738,115819
1710.03526,115820
1709.224598,115821
1727.008073,115822
1747.781023,115823
1758.569141,115824
1751.844719,115825
1725.507047,115826
1684.146602,115827
1637.354771,115828
1596.304402,115829
1570.39669,115830
1565.282134,115831
1582.90587,115832
1619.133038,115833
1667.06257,115834
1719.559312,115835
1770.380247,115836
1817.12768,115837
1861.338725,115838
1907.692658,115839
1962.738265,115840
2030.447565,115841
2111.361733,115842
2200.911025,115843
2290.037512,115844
2366.914207,115845
2426.674245,115846
2455.689055,115847
2457.65046,115848
2434.23045,115849
2392.659444,115850
2344.179781,115851
2300.315997,115852
2269.809014,115853
2255.826883,115854
2255.886032,115855
2263.331937,115856
2268.038648,115857
2261.262392,115858
2236.761978,115859
2195.440831,115860
2142.188459,115861
2087.911159,115862
2046.077687,115863
2029.557294,115864
2047.724275,115865
2105.447415,115866
2199.358861,115867
2321.104219,115868
2455.058871,115869
2585.635926,115870
2693.850182,115871
2765.745417,115872
2791.749664,115873
2767.259522,115874
2693.36059,115875
2575.679434,115876
2423.79499,115877
2247.913572,115878
2059.852166,115879
1870.869697,115880
1690.856016,115881
1528.661836,115882
1390.599023,115883
1282.164145,115884
1206.896387,115885
1166.358542,115886
1160.000511,115887
1184.980826,115888
1235.338697,115889
1303.624796,115890
1379.327922,115891
1453.616631,115892
